Standby	ORG
Johns Hopkins -	ORG
Pole	LOC
six months ago	DATE
more than seven	CARDINAL
BYE-BYE YOU'VE	ORG
Infant Memory Generators	ORG
Jerk	WORK_OF_ART
Monk Schoenick	PERSON
Kim Dae Yung	PERSON
Vincenzo	PERSON
this Jennifer	PERSON
Timexes	PERSON
Courtney Love	WORK_OF_ART
the Northern Lights	LOC
Hello Roper	PERSON
Terminator	ORG
Christie Eastman	PERSON
Indeedldid MyLord	PERSON
East L.A.	ORG
penitentiaries---	ORG
Jean Seberg	PERSON
AAP	ORG
the Goddamn Grand Canyon	FAC
TheyÄÂĂÂll	PRODUCT
Domini Von Teer	PERSON
Halfdan the Black	PERSON
half dollar	MONEY
Choke	NORP
Niccolo Spergazzi	PERSON
a few centuries	DATE
"""Springtime For Hitler signed, sealed and delivered."	WORK_OF_ART
a Tiberian Bat	PERSON
Powell	PERSON
Target Borg	ORG
Louella	GPE
Kirkeby	PERSON
the Lodovico Street Bridge	FAC
three minutes	TIME
the one o'clock	TIME
the eighties	DATE
-- Greg Barnett.	PERSON
Hittites the Mesopotamians and the Sumerians	WORK_OF_ART
James Stewart Henry Fonda	PERSON
"""This and that."	WORK_OF_ART
Rio de Janeiro	ORG
Tom Kazansky	PERSON
La-de-da	WORK_OF_ART
six	DATE
Rina	PERSON
Herbert Greenleaf's	PERSON
five hundred and forty bucks	CARDINAL
Cherokees	ORG
without quarter	DATE
Na-ha-ha	PERSON
Yo DeLa they	PERSON
'The Healing Hand	WORK_OF_ART
Vernon	PERSON
40%	PERCENT
Conga	PERSON
War	DATE
King Arnulf	ORG
as many years	DATE
Viktor Clyde	PERSON
Stams	PERSON
Grayce	PERSON
tens of millions	CARDINAL
Warren Beatty	PERSON
Coit Tower	FAC
mornings	TIME
DELETE	PERSON
William Galbraith	PERSON
a Tierra del Fuegian	ORG
Choirs	GPE
Finch	GPE
Selective Operations Unit	ORG
1894	DATE
Eddie Lovell	PERSON
Arkady	PERSON
Amish	NORP
seven a.m.	TIME
around month to month	DATE
Halfdan the Black's	PERSON
Saracens	PERSON
the International House of Pancakes	ORG
a couple of tons	QUANTITY
Delly	PERSON
Day-Glo	PERSON
Accident	PERSON
Jesus Jumped-Up Christ	PERSON
the Old Mill the Old	GPE
KS	ORG
Christian Tom Welles	PERSON
K&R	ORG
Dead Presidents	PERSON
three p.m.	TIME
the Genesis Wave	FAC
MOW	ORG
T.J.	PERSON
The Roylance Guide to Secret Societies	ORG
Hollie	GPE
Ed TV	PERSON
Macy Struthers	PERSON
a month of Sundays	DATE
A couple of days	DATE
the Kings of Europe	LOC
A couple of months ago	DATE
fifty-foot	QUANTITY
the next four months	DATE
Yum	PERSON
JOE	PERSON
Just over six feet	QUANTITY
LIKES	PERSON
ÄÂĂÂIt	PERSON
Whee-uu	PERSON
Marguerite Oswald	PERSON
Recent hours	TIME
Jeffrey Beaumont	PERSON
three hundred	QUANTITY
1938	DATE
our evening	TIME
Wanderer	PERSON
HUNSECKER	PERSON
Santangel	PERSON
Deep Throat	PERSON
the Nuremberg Trials	FAC
Fairlane	PERSON
a big month	DATE
Clayburn	PERSON
Dunlevy	ORG
Clyde Wynant's	PERSON
Willa	ORG
Michael Fredo's	PERSON
Four goddamn days	DATE
the Rand Corporation	ORG
Lynn Bracken's	PERSON
A.O.	GPE
Saint Dionysius	PERSON
san'wich	FAC
The Walls of	PERSON
I. Over	ORG
the Boston Strangler	ORG
Rommel	PRODUCT
another week and a half	DATE
Government</u	PRODUCT
Brave Africa	PERSON
Grant Ashby	PERSON
Bader Lorenzo	PERSON
Sibelius	GPE
Mason	ORG
Tigrillo	ORG
twenty-six hundred feet	QUANTITY
Zamboni	PERSON
.Mahhhhhkkkkk	PERSON
Princeton	GPE
Put David	PERSON
Humphrey	PERSON
Abyssinians	NORP
Dahmer	GPE
Duganstown	ORG
"Unsolved Most- Wacked-Out Home Videos"""	WORK_OF_ART
Apipoussan	WORK_OF_ART
the Lake	LOC
About every ninety seconds	TIME
last Christmas	DATE
York	ORG
Lotta times	ORG
Darlin	PERSON
Evan Treborn	PERSON
the Tooth Fairy	ORG
Sean	NORP
Andy Sean	PERSON
three to three	CARDINAL
Marvin Mitchell	PERSON
Silent Night	WORK_OF_ART
another six years	DATE
two hundred and forty miles	QUANTITY
Primo	PERSON
Nostrand Avenue	FAC
Pino	ORG
Hers'n zodda meg	PERSON
Anton Chigurh	PERSON
Spring Break	ORG
that years ago	DATE
Deauville	GPE
New Years'	EVENT
Carpet Cleaning Company	ORG
about six years	DATE
One hundred percent	PERCENT
half a cent	MONEY
a big day	DATE
Cook	PERSON
over five meters	QUANTITY
Saks	ORG
goat	WORK_OF_ART
Goddammit Dignan	ORG
Palmdale	GPE
George Bush	PERSON
Del Rio	PERSON
ARTIST	ORG
Lowe	PERSON
Tomorrow night	WORK_OF_ART
Put Mr.	PERSON
Dyckman street	ORG
four A.M. Great	TIME
a couple of seconds	TIME
Whites	ORG
Alamo Road Alamo Street Alamo Square Alamo Buildin'	FAC
Jeg Heter Leland Palmer	PERSON
UNKNOWN Joe	PERSON
Trentino	PERSON
Torres	PERSON
Luca Brasi	PERSON
The Bounty Hunters	ORG
thirty-two hours	TIME
Anna Conda	PERSON
Ba Fa Goulle	PERSON
Camac Street	FAC
Garcetti	ORG
Beauregard	PERSON
Letitia	PERSON
Gladys Leeman's	PERSON
Eichelberger	PERSON
Maitre-De -- Male	PERSON
out years ago	DATE
Cardinal	PRODUCT
Dwight Campbell	PERSON
fools!--Why	WORK_OF_ART
Benjamin Black Star's	ORG
Dan Excuse	PERSON
Sixty years old	DATE
Shenge	PERSON
Mess with the Best Die Like the Rest	WORK_OF_ART
of the Master Control Program	WORK_OF_ART
Vigi Vigi Vigi	FAC
FIND THE GODDAMN PEM	ORG
Ethiopia	GPE
Les Girls	FAC
Frau	ORG
the Younger Gang	WORK_OF_ART
Trask	PERSON
FurtwĂÂĂÂ¤ngler	PERSON
Chapter Eleven	LAW
Pete Dayton's	PERSON
Nails	PERSON
only ten o'clock	TIME
Goodnight Bobby	PERSON
15 years old	DATE
Comanches	GPE
at least twenty percent	PERCENT
Spider-Man	PERSON
a solid week	DATE
Silverstone	PERSON
Juno MacGuff	PERSON
Krupchek	PERSON
MCP	ORG
10 to 1	CARDINAL
Kundera	PERSON
Pulleine	PERSON
Hellerman Tetlow	PERSON
Tomorrow night	TIME
one thousand fourteen	CARDINAL
every single day	DATE
EdieÄÂĂÂ	PERSON
WALTER Barry	PERSON
Bill Munny	PERSON
Captain Marion	ORG
Elderberry	ORG
Course</u	PRODUCT
Wade Cooksey	PERSON
MARY	PERSON
Three hundred and sixty thousand	QUANTITY
Ts	PERSON
Cabin Seven	WORK_OF_ART
Moran	PERSON
the next six months	DATE
Frederic	PERSON
the Bill of Rights	LAW
Route 18	FAC
Norman Steele	PERSON
Buttle	PERSON
the Tom Hardy	PERSON
Yellow	PERSON
the thousand bucks	MONEY
Five million dollars	MONEY
Luminal	ORG
twelve grand	MONEY
Yuh	PERSON
Funky Town	PERSON
Bubba	PERSON
Hello Ilia	PERSON
The years and years	DATE
any Siegfried Oath	WORK_OF_ART
Ruth McHibbon	PERSON
Roger Ramjet	PERSON
Italy Greece	PERSON
Thirty-two dollars	MONEY
Ru'afo	PERSON
the Lieutenant Singh	ORG
Dad spaghetti	PERSON
chinese	NORP
Kapellmeister Bonno Count	PERSON
more or less kaputt	CARDINAL
No Josh	PERSON
karma	PERSON
threeÄÂĂÂalarm	QUANTITY
Baldwin	PERSON
a few months back	DATE
Orlando	GPE
Heathcliff Jackie Gleason	PERSON
Pacific Coast	LOC
Benny Goodman	PERSON
Wonderland Weather	LOC
Consuelo	PERSON
Tim Mason	PERSON
Growin	PERSON
Belle	GPE
Hello Katmandu	PERSON
Karen Flores	PERSON
Bye Ted	PERSON
Highliner	PERSON
Caitlin Caitlin Caitlin	PERSON
God	PERSON
Four-twenty-eight	CARDINAL
Twelfth Street	FAC
Christopher Marlowe	PERSON
novel--	PRODUCT
Only forty minutes	TIME
Malcolm X. Two	PERSON
Elk River	LOC
Caen	FAC
The Girls of Xenia	WORK_OF_ART
D. B Go	PERSON
Cheech	ORG
Jesus Norman	PERSON
Paul clambers	PERSON
the Good Guy	PERSON
The Grey Hair	WORK_OF_ART
Brother Spoon	WORK_OF_ART
Grabthar	PERSON
Que les bons	PERSON
Shark	FAC
Landsraad	PERSON
PCI	ORG
couple of hours	TIME
"""Vigo the Carpathian born 1505 died 1610 --"""	WORK_OF_ART
this beautiful evening	TIME
gallon	CARDINAL
Gstaad	GPE
Hosaka	GPE
The last few weeks	DATE
about 1200	CARDINAL
Nicky	ORG
Frisco	ORG
Did Tony's	PERSON
an estimated three thousand	CARDINAL
H.L Jorge	PERSON
Jew York	PERSON
10th Street	FAC
Fortress	NORP
two meters	QUANTITY
Mr Lombard	PERSON
Wickwire Thomas Dane	WORK_OF_ART
El Ray	LOC
Fort	GPE
Hey Sam	PERSON
Poets	NORP
six this morning	TIME
Mongoloid	PRODUCT
Getchmis	GPE
I am the Gatekeeper	PERSON
Frogmen	ORG
Sumpter	GPE
whips	PERSON
Lou Sklaroff Vin	ORG
Abe Henry	PERSON
Darlene Louis	GPE
Mauser	PERSON
Fuck you Panes	PERSON
Ich	PERSON
Mickey D.	PERSON
Jersey	GPE
nineteenth century	DATE
Paul	PERSON
Glaucoma	PERSON
Ridden	PERSON
Inaugural Speech	FAC
Darrell	ORG
Beauvais	GPE
Natoma	GPE
Dom Wooganowski	PERSON
Maureen Ledbetter	PERSON
seventy-two	QUANTITY
is</U	ORG
Orem	ORG
Seven and a half	CARDINAL
Bluebells	PERSON
the Wizard of Oz	WORK_OF_ART
Saavik	PERSON
Goodbye Fraulein	PERSON
Military Special Pro	WORK_OF_ART
Kumar	PERSON
7300 miles	QUANTITY
404	CARDINAL
Bye Sugar	PERSON
the next seven to eight hours	DATE
Perry	PERSON
Mets Knicks Rangers	WORK_OF_ART
Elaine	PERSON
The Great Went	WORK_OF_ART
Cambridge	PERSON
Blueface	PERSON
Karpoli	PERSON
three-mile	QUANTITY
Tourelles	NORP
Western Avenue	FAC
Stubbins	PERSON
Nathaniel Nest's	PERSON
1st	ORDINAL
March 1	DATE
Retlax Five	PERSON
Tower M	ORG
Barber	PERSON
Smoltz	PERSON
Ho-hum	PERSON
every six weeks	DATE
this week	DATE
The Board of Regents	ORG
ĂĹĄĂÂquelquÄÂĂÂun rĂÂÄšÂ 	PERSON
Y'betcha Iris	PERSON
Theo and Nels	WORK_OF_ART
Upham FIRES	PERSON
"""Touch of Evil"""	WORK_OF_ART
Christmas Jones	DATE
Confutatis	PRODUCT
Westley	ORG
13 seconds	TIME
Rug	PERSON
| | ARTHUR | Sh	PRODUCT
Lother	PERSON
Johnnie	FAC
Nova	PERSON
Spanish	LANGUAGE
sixty-three	QUANTITY
'82	DATE
Red	PERSON
Sweet Jesus	PERSON
One million dollars	MONEY
Hey Albert	PERSON
K. The Miracle Kid	PERSON
Graff	PERSON
Deacon Frost	ORG
Martha'd	FAC
Louella Parsons	ORG
Err	PERSON
the Super Bowl	EVENT
Lesbian	GPE
Jed	PERSON
Freshie.[3	PERSON
next year	DATE
Millie's	ORG
Xerox	NORP
the Confederate States of America	GPE
Manson	PERSON
Michael Green	PERSON
Danny De Vito	PERSON
11	CARDINAL
Abbot and Costello	WORK_OF_ART
One thousand bucks	MONEY
"""lay back Mack"""	WORK_OF_ART
Rona Barrett	PERSON
mouthy shit	WORK_OF_ART
A hundred dollars	MONEY
Hudson Hawk	PERSON
Four billion dollars	MONEY
ninety-nine cents	MONEY
Tenderness	WORK_OF_ART
David Warfield	PERSON
twenty minutes	TIME
""" Look Sean"	WORK_OF_ART
youÄÂĂÂ Look	WORK_OF_ART
Backward	PERSON
Skipper Justin	PERSON
Rat-stuff	PERSON
over six thousand miles	QUANTITY
Bill down--	PERSON
Jif	PERSON
Only about three months	DATE
Rosaria arastrado	PERSON
Appleton	PERSON
the Rue de Poivrel	FAC
less than ten minutes	TIME
Price	PERSON
two-ten	CARDINAL
Knox Overstress	ORG
Heather James	PERSON
Winkel	PERSON
Kirill	PERSON
Kkinsa	ORG
The Cuer-vo Gold the fi-ine Columbian	WORK_OF_ART
Kirshner	PERSON
Yelburton	PERSON
the Starlight Motel	ORG
Week	DATE
EARL	ORG
Antipasto	PERSON
Rupert Reed	PERSON
ERIC	PERSON
Mike Yanagita	PERSON
late Tuesday nights	DATE
Meng	PERSON
Forget Fiji	PERSON
thirty years later	DATE
Nigel	PERSON
Horseman	PERSON
D. B.'s	ORG
Two hundred and fifty-two tons	CARDINAL
three and a half hours	DATE
the Spanish Civil War	EVENT
nineteen years ago	DATE
Fourteen	CARDINAL
Jake Pearson	PERSON
Vinnie Mangano	PERSON
Duane Cooley	ORG
Soul/Funk	ORG
Dick Halloran	PERSON
Kothoga	NORP
Bobby Cooper	PERSON
thirty good years ahead	DATE
around a day	DATE
Habla Ingles	GPE
Listen Claude Maynard	PERSON
the Nathan Road Station	FAC
the big day	DATE
Tell Mother	ORG
Artemus	PERSON
Doc Mimms	PERSON
only twenty minutes	TIME
porky	PERSON
Pour	GPE
Terri	PERSON
400 years ago	DATE
""" How are you tonight Mr. Falco?"	WORK_OF_ART
Apache Wells	PERSON
Zoe	PERSON
Athena-- Out of the Army	WORK_OF_ART
Finneran	PERSON
is worth	WORK_OF_ART
MacLeod	PERSON
MONEY	GPE
Razor and Blade	WORK_OF_ART
Tsavo	PERSON
Eye Dog	LOC
Charles Lampert's	PERSON
Patty Pee-pee Pants	PERSON
Eurdora Welty	PERSON
Shandor	GPE
Love	WORK_OF_ART
Pat Cary	PERSON
Twenty years later	DATE
Terrible</u	ORG
Belem	GPE
Lad	PERSON
North Tahoe	LOC
only an inch	QUANTITY
Death's Design	WORK_OF_ART
Congress	ORG
""" Man!"	WORK_OF_ART
Eugene de Beauharnais	PERSON
Maybe Glen	PERSON
blackmail Karen	ORG
"""They're all the same. """	WORK_OF_ART
Hoyo de Monterreys	PERSON
Winston-Salem	GPE
Administration Ensign Blondell	ORG
Van Gogh's	PERSON
Von der Nul	PERSON
Almond Roca	WORK_OF_ART
Glasgow	GPE
next weeks	DATE
Moldavia	GPE
Frankie Feedler	PERSON
number'll	ORG
Kremlin	ORG
John divorce	PERSON
"""He died well, that should please you."	WORK_OF_ART
this in the morning	TIME
Porfirio Madrigal	PERSON
Ah Schmendrick	PERSON
King Boris	PERSON
Case	FAC
Ostrov	ORG
number''I	PRODUCT
Bonanza	WORK_OF_ART
the Rolls Royce	LAW
Gordo	PERSON
Detective Kincaid	PERSON
TacHQ	ORG
the Road Research Laboratory	ORG
Lucien Baines	PERSON
the White House Advance Team	ORG
Hurley	PERSON
the Opera House	ORG
Hochstetler	PERSON
the Castle Rock	LOC
Academy Award for the Shill	WORK_OF_ART
Titanic	LOC
"""Black is Beautiful"	WORK_OF_ART
Como lo va	PERSON
the Worldwide Jewish Media Conspiracy	ORG
Agnes	NORP
Crow	PERSON
Carol	PERSON
a few thousand pounds	QUANTITY
34	CARDINAL
Beefeater	ORG
Nicolet	WORK_OF_ART
009843	DATE
Billy Loomis	PERSON
Seriously Amy	PERSON
Seventeen days	DATE
Mr.--Mr	ORG
Jesus Karen	PERSON
Jesus Connie	PERSON
Sh Talby	PERSON
Supernova	PERSON
Calloway	ORG
Eric Kluster	PERSON
PIN	ORG
Charles Leeds	PERSON
T.J Glass	PERSON
Zounds Consort	PERSON
Jesus Christ Pop	PERSON
Obi-Wan	PERSON
Sandro	ORG
Smythe	PERSON
Elvis Costello	PERSON
Krueger	PERSON
Ellsberg	GPE
twenty-five pounds	QUANTITY
centuries ago	DATE
156	CARDINAL
The Empress Death Mask	WORK_OF_ART
SABER TOOTH TIGER	PERSON
Alice an' Silky	PERSON
Man Democracy	ORG
six percent	PERCENT
Grammys	PERSON
Hee Hee	PERSON
Forty- five minutes	TIME
his days	DATE
Sin Splendid	PERSON
Beavis	PERSON
north island	LOC
Jerry - there's	PERSON
Deborah Kerr	PERSON
the Headless Horseman	ORG
Edmunds	ORG
Evan Mitchell	PERSON
thirty eight dollars	MONEY
YAAAAAAAA	GPE
Monsieur Cornillon	WORK_OF_ART
FENDER HOUSE	ORG
Viewer	PERSON
Mexican</u	PRODUCT
Patel	WORK_OF_ART
Ben Schwarz	PERSON
Border Guard	ORG
Kissinger?	WORK_OF_ART
Call Donovan Marcus	PERSON
Van Nuys	GPE
American Telephone	ORG
Nick let's	PERSON
three and a half	CARDINAL
-- C.C. Baxter	PERSON
Black Mass	GPE
Macon Georgia	PERSON
half and hour ago	TIME
Rosie O'Donnel	PERSON
Label	PERSON
007	CARDINAL
Bremen	GPE
HARRY Dunne	PERSON
Pfizer	ORG
Petra	ORG
Louisa	PERSON
more like two grand	CARDINAL
Hanks	LOC
the Men in Black	WORK_OF_ART
ÄÂĂÂcap	CARDINAL
""" Who's John Henry?"	WORK_OF_ART
Kazuzo	PERSON
Dear Ms. Hughes	WORK_OF_ART
Kit Kat	PERSON
Milo	PERSON
Smoocher	PERSON
"""Love Child"	WORK_OF_ART
Ottawa	GPE
Franks	PERSON
Ingolstadt	PERSON
Hosea Brown	PERSON
one single hour	TIME
A.R.V.N.	GPE
Daryl	PERSON
Jethro	PERSON
"""Look at this -- """	WORK_OF_ART
Halford	NORP
Ia Drang	PERSON
Silvana	PERSON
All the years of	DATE
Sixty-five	CARDINAL
the French Foreign Legion	ORG
Namath	ORG
Maid	PERSON
Orvolle	PERSON
Marquez	PERSON
Ilene	PERSON
Three four thousand	CARDINAL
Nels	WORK_OF_ART
Oahu Lanai	PERSON
Please Ed	PERSON
Nero	ORG
Kenilw	PERSON
ZOR-EL	ORG
Wichita	GPE
1970-1990	DATE
Calvin	PERSON
Learning Annex	ORG
"""That's okay."	WORK_OF_ART
Julian	NORP
Mother - Mary Clarence	PERSON
Seventy a year	DATE
A hundred and fifty bucks	CARDINAL
Honeycutt	PERSON
twenty centuries	DATE
ALEX	ORG
the B-G's	PRODUCT
Turkle	GPE
Breaker Breaker	PERSON
August 29	DATE
Austin	GPE
Cold War's	EVENT
Goodbye Harry	PERSON
Bobbi Fallon	WORK_OF_ART
Pope	PERSON
all the years	DATE
Thomas Jefferson Cole	PERSON
last mister	DATE
""" How long's it been shut"	WORK_OF_ART
Hot Stuff	PERSON
Hello Brenda	PERSON
Nevertheless Mrs Lampert	PERSON
Kader	ORG
ACTING	ORG
VD	GPE
Mr Carter	PERSON
""" Mmph?"	WORK_OF_ART
Jay Bird	FAC
November 5 1980	DATE
Amorgos	GPE
Seymour	PERSON
Hollywood Boulevard	WORK_OF_ART
Endicott	PERSON
KFT	ORG
Twelve--noon	TIME
Fred Krueger	PERSON
Disco	GPE
Monsieur Masse	PERSON
Hawaii	GPE
the Ming Dynasty	DATE
T.V.	GPE
Sloan	PERSON
Irwin Fletcher	PERSON
four thousand francs	MONEY
Elliot Blitzer	PERSON
Listen I'm sorry but I'm running late	WORK_OF_ART
five dollar	MONEY
the same row	DATE
Four nights	DATE
about ten in the morning	TIME
Michael Hanover	PERSON
Dietz	GPE
McCarthy	PERSON
SL 270--	FAC
cretin Rogers	PERSON
Edmund	PERSON
year-and-a-half later	DATE
Power Source	FAC
Airk	PRODUCT
California Max	PERSON
12 minutes	TIME
Roy	PERSON
the South Pacific	LOC
Awright	PERSON
the Sargasso Sea	LOC
Baby	PERSON
Jeez Tick	PERSON
thirty seven	DATE
Twenty-eight years	DATE
Hillside Strang-	ORG
Fats	PERSON
Casper	GPE
five hundy by midnight	QUANTITY
Guy...	WORK_OF_ART
Lovington	PERSON
four thousand four hundred feet	QUANTITY
""" And Statie's like"	WORK_OF_ART
Confucius	PERSON
Apollo Creed	PERSON
Caitlin Bree	PERSON
Tournel	PERSON
Fire Island	GPE
more than twelve hours	TIME
Birthday	PERSON
a joyous day	DATE
Cruiser	PRODUCT
Cuervo	ORG
Cereal Killer	PERSON
fine ba	PERSON
Lan	PERSON
Roughly five thousand	CARDINAL
Yo Paulie	PERSON
DEAD MAN	PERSON
21st century	DATE
"""Look here Fettes"	WORK_OF_ART
United States Coast Guard	ORG
Chimera	WORK_OF_ART
Shurrup	PERSON
Woody	WORK_OF_ART
MAD	ORG
Woulda	PERSON
Early eighteenth century	DATE
Chat	PERSON
Pierce	PERSON
nearly 2 million	CARDINAL
the RKO Chester	ORG
Fun-on-the-side Shapeley	WORK_OF_ART
the end of the evening	TIME
Heinekens	NORP
Picasso	WORK_OF_ART
Michael - look	PERSON
656-5827b	DATE
lettin	PERSON
Walter Donovan	PERSON
Maracaibo	GPE
Ceti Alpha VI	FAC
Cahuenga Pass	PERSON
Cecile	PERSON
Diane 1	PERSON
Herr Schikaneder	PERSON
Civ Pro	PERSON
don'tcha	ORG
East Proctor	ORG
Regular Army	PRODUCT
Chaste	PERSON
Okay. Dance Music For Old People	WORK_OF_ART
SHOULD	ORG
Scoob	PERSON
Don Bobadilla	PERSON
Little Wilbur	PERSON
Gordon	WORK_OF_ART
Cave Springs	GPE
The Marquis de la Tours	ORG
The Devil's Trumpet	PERSON
about thirty dollars	MONEY
Lana	PERSON
Kennedy Bobby	PERSON
Juan Romeriz	PERSON
the Cabots of Massachusetts	ORG
Marshal	ORG
John Millaney	PERSON
Fettes	PRODUCT
""" The cartoon?"	WORK_OF_ART
Mrs and Mr Spitz	LAW
Canyon	PERSON
Weintraub	PERSON
Leo Crow	ORG
80-20	CARDINAL
la casa grande	PERSON
Montcalm Fort	PERSON
the Minority Report	ORG
this Faberge Egg	PERSON
Bruce Harriet	PERSON
Traxler	PERSON
Sports Illustrated	ORG
5:52	TIME
Val	PERSON
Twenty-five thirty	TIME
Fine Arts University of Tokyo	ORG
Helpmann	PERSON
Carcharadon Carcharias	PERSON
This next month	DATE
Michael	PERSON
Humpback Whales	ORG
the Japanese Community Center	FAC
Weds the Boy of a Thousand Deaths	PERSON
the moon	FAC
Wladyslaw Szpilman	PERSON
Austin Danger Powers	PERSON
F.A.O. Schwarz	GPE
Looka Sidney	PERSON
up to three days	DATE
eight hour	TIME
"""You rat you are the murderer"	WORK_OF_ART
Jason	PERSON
LAPD	PERSON
Groundhog Day	WORK_OF_ART
Nepal	GPE
Eden Park	LOC
Runaways	FAC
the Ludovico Medical Facility	EVENT
Randy	ORG
"""Room Service!"	WORK_OF_ART
Eel	PERSON
26 percent	PERCENT
About twenty-five years ago	DATE
""" the Dodgers to lose or the summer to end."	WORK_OF_ART
Bud Fox	PERSON
Corrado	GPE
Careful Chief	WORK_OF_ART
10 million dollar-s	MONEY
Beyond Good and Evil	PERSON
Cadenza	FAC
Juana	PERSON
Vince D'Agosta	PERSON
Havana Louisiana	PERSON
I'LL BE	PERSON
Bill Carl	PERSON
Fast Eddie	PERSON
Club's	ORG
Supper	PERSON
a hundred and fifty dollars	CARDINAL
Behan	PERSON
Mase	PERSON
Murman	WORK_OF_ART
Wham	PERSON
976	QUANTITY
a few more days	DATE
Carnavon	PERSON
PREJUDUCED	ORG
Anyhoo	ORG
Bat	PERSON
Nothing	PERSON
Death Stu the Land of Death	WORK_OF_ART
the Civil War	EVENT
Sandmen	GPE
Ciudad	GPE
Fred Astaire	PERSON
the Queen Mother	ORG
a couple seconds	TIME
Estonia	GPE
Trout	PERSON
Stu Macher	ORG
twenty-eight minutes	TIME
Eugene.	WORK_OF_ART
Mercedes	FAC
Burbank	GPE
Six twenty-seven	CARDINAL
Unruly Julie's	PERSON
Ted Nelson	PERSON
211	CARDINAL
Muley Graves	PERSON
1E	FAC
Ooop	PERSON
Perhaps</u	PRODUCT
David Brewster	PERSON
Spooky	PERSON
"""Why Grubbel he says, he lives out of garbage cans because he won't take charity."	WORK_OF_ART
Exodus 20:5	WORK_OF_ART
4:00 in the morning	TIME
thirty day	DATE
Pilcher	PERSON
the Emperor of China	GPE
Motorcycle	PERSON
Hunan	GPE
Mister	PERSON
Timothy Leary	PERSON
Dyer	PERSON
Anne Marie's	PERSON
Mary Boone	PERSON
Zinnowitz	PERSON
something'll	PERSON
Smokey Huh	ORG
Jack Anderson	PERSON
Riddick	PERSON
"""Mmmerrick"	WORK_OF_ART
Aaaaeeehhhhg	GPE
Greenwich Connecticut	FAC
8	PRODUCT
the Fault Line	FAC
Radcliffe	GPE
this year Wednesdays	DATE
The D-d-duke	PERSON
two monsters	DATE
Jesus Kip	PERSON
Oberon	ORG
the kingdom of	GPE
Ones	FAC
280	CARDINAL
Geraldo Show	PERSON
Bob here'll	PERSON
Wagner	PERSON
Buenos Aires	WORK_OF_ART
"""Heroes For Sale"""	WORK_OF_ART
Jung	PERSON
ballin	PERSON
I. Appetite	PERSON
Rest William	PERSON
Mein Kampf	PERSON
Twenty-one years old	DATE
I. Nothing	PERSON
Deadly Night Shade	WORK_OF_ART
Sultenfuss Parlor	PERSON
Joey I'm sorry about that	WORK_OF_ART
Marty Pilletti	PERSON
Reman	PRODUCT
Vader	PERSON
9th	ORDINAL
Whitney Armstrong	PERSON
the California Prison Board	ORG
""" How old were you?"	WORK_OF_ART
Lorelei	PERSON
Jim itĂÂĂÂ­s	PERSON
11:30	TIME
Penny	WORK_OF_ART
Goodwill	ORG
as much as a hundred thousand	QUANTITY
Wiggle	PERSON
eighteen	QUANTITY
Das	PERSON
money years back	DATE
Obi-wan's	PERSON
Ronny	PERSON
Jerses	PERSON
Understand Fuck	ORG
Knights of the First Crusade	ORG
Octavius	PERSON
half and hour	TIME
One month	DATE
Eduard	ORG
Sissy	ORG
Cyrillic	ORG
"""The grand productive days."	WORK_OF_ART
Mattoon	PERSON
Royal	FAC
geese	NORP
twelve o'clock last night	TIME
Cliff	NORP
three hundred years	DATE
Waldrip	PERSON
Rambo	ORG
Teschmacher Superman	PERSON
Doug	PERSON
Pinky	PERSON
Eagle Bear	PERSON
Bavaria	GPE
Ned Logan	PERSON
fifteen thousand plus	DATE
'Your Highness	WORK_OF_ART
the Jugular Vein	WORK_OF_ART
Don Colon	PERSON
a second	TIME
Showing Vicki	WORK_OF_ART
"""That's fine Bela."	WORK_OF_ART
Y'wanna	PERSON
First week's	DATE
Rum	PERSON
Someplace Grace'll	PERSON
Ola hijo	WORK_OF_ART
"""Like everything's on the tip of my tongue"	WORK_OF_ART
eleven minutes	TIME
a quarter of a million	CARDINAL
miserableÄÂĂÂand	GPE
D.S.S.	GPE
Ike Graham	PERSON
Archie	GPE
the Festival of Love	EVENT
Slovo Czech	NORP
Level	ORG
early sixties	DATE
And I...	WORK_OF_ART
typhoid	NORP
Bowie	PERSON
Leopold W. Gideon	PERSON
Thomas Steven Price	PERSON
Peggy Sue Kelcher	PERSON
50-60 feet	QUANTITY
Luis Carruthers	PERSON
three	QUANTITY
Book Of The Dead	WORK_OF_ART
Harry S. Truman	PERSON
Agnes	ORDINAL
Gabe	PERSON
I. He's	PERSON
at least six	CARDINAL
summer	DATE
the Homecoming Dance	WORK_OF_ART
Wolfe	ORG
Suzie	GPE
Ceti Alpha	PERSON
sophomore year	DATE
D'you remember Marie	WORK_OF_ART
Guinea	GPE
Pre-Columbian	GPE
Mathieu	ORG
Y-y-y	PRODUCT
Pat Benatar	PERSON
six o'clock	TIME
Cliff Huxtable	ORG
two week	DATE
Teamsters	ORG
Dear Miss Archer	ORG
the Bassen Rift	FAC
JULIA	PERSON
Claudette	PERSON
BROLLY	ORG
Ganz	ORG
Silverado	PERSON
the Beverly Center	FAC
Bazza	PERSON
on!	CARDINAL
Aaaahhhhnnnahhhnnnggnnn	PERSON
Phi Beta	PERSON
killings're	ORG
the Environmental Control Room	ORG
San Mateo	GPE
Joey Doyle	PERSON
Capito	GPE
Dunbar	GPE
Henslowe	PERSON
later this year	DATE
